"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","SaleToListPrice","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Neighborhood","Morningside - Lenox Park","GA","Atlanta-Sandy Springs-Marietta, GA",4901,8,0.977,12.9032,82,3,4.68354430379747
"Neighborhood","East Atlanta","GA","Atlanta-Sandy Springs-Marietta, GA",5551,8,0.9801,15.0376,92.5,8,4.68354430379747
"Neighborhood","North Buckhead","GA","Atlanta-Sandy Springs-Marietta, GA",4895,8,0.9648,15.1976,83,9,4.68354430379747
"Neighborhood","Pine Hills","GA","Atlanta-Sandy Springs-Marietta, GA",4803,8,0.9754,7.5117,85,4,4.68354430379747
"Neighborhood","Old Fourth Ward","GA","Atlanta-Sandy Springs-Marietta, GA",4315,8,0.9856,17.7914,74,1,4.68354430379747
"Neighborhood","Midtown","GA","Atlanta-Sandy Springs-Marietta, GA",2435,8,0.9769,12.9799,70.5,2,4.68354430379747
"Neighborhood","Garden Hills","GA","Atlanta-Sandy Springs-Marietta, GA",5635,8,0.961923847695391,20.7792,93,10,4.68354430379747
"Neighborhood","Kirkwood","GA","Atlanta-Sandy Springs-Marietta, GA",5287,8,0.9699,13.6612,81,6,4.68354430379747
"Neighborhood","Ormewood Park","GA","Atlanta-Sandy Springs-Marietta, GA",5617,8,0.941666666666667,11.7117,74,7,4.68354430379747
"Neighborhood","Grant Park","GA","Atlanta-Sandy Springs-Marietta, GA",5158,8,0.9824,16.25,85,5,4.68354430379747
"Neighborhood","Fourth Ward","NC","Charlotte-Gastonia-Concord, NC-SC",5614,30,0.968181818181818,12,102.5,7.85714285714286,2.65822784810127
"Neighborhood","Back Creek Church Road","NC","Charlotte-Gastonia-Concord, NC-SC",5210,30,0.9673,7.767,97,5.71428571428571,2.65822784810127
"Neighborhood","Myers Park","NC","Charlotte-Gastonia-Concord, NC-SC",4022,30,0.9428,12.093,111,10,2.65822784810127
"Neighborhood","Beverly Woods","NC","Charlotte-Gastonia-Concord, NC-SC",5381,30,0.953932584269663,8.6538,104,7.14285714285714,2.65822784810127
"Neighborhood","Harwood Lane","NC","Charlotte-Gastonia-Concord, NC-SC",5565,30,0.9717,5.5172,90.5,3.57142857142857,2.65822784810127
"Neighborhood","Ballantyne West","NC","Charlotte-Gastonia-Concord, NC-SC",4343,30,0.9725,9.4545,77.5,2.85714285714286,2.65822784810127
"Neighborhood","Providence Plantation","NC","Charlotte-Gastonia-Concord, NC-SC",4835,30,0.96789804807227,13.4454,95,8.57142857142857,2.65822784810127
"Neighborhood","Coulwood West","NC","Charlotte-Gastonia-Concord, NC-SC",4774,30,0.9498,11.7647,93,9.28571428571429,2.65822784810127
"Neighborhood","Dilworth","NC","Charlotte-Gastonia-Concord, NC-SC",5237,30,0.9707,8.9362,109,6.42857142857143,2.65822784810127
"Neighborhood","Highland Creek","NC","Charlotte-Gastonia-Concord, NC-SC",3394,30,0.977,13.6719,89.5,5,2.65822784810127
"Neighborhood","Steele Creek","NC","Charlotte-Gastonia-Concord, NC-SC",4635,30,0.9717,5.8824,76,2.14285714285714,2.65822784810127
"Neighborhood","Yorkshire","NC","Charlotte-Gastonia-Concord, NC-SC",3517,30,0.9805,9.2437,72,0.714285714285714,2.65822784810127
"Neighborhood","Provincetowne","NC","Charlotte-Gastonia-Concord, NC-SC",3228,30,0.974,9.0909,64,1.42857142857143,2.65822784810127
"Neighborhood","Prosperity Church Road","NC","Charlotte-Gastonia-Concord, NC-SC",2124,30,0.9844,11.2554,97,4.28571428571429,2.65822784810127
"Neighborhood","River North","IL","Chicago-Naperville-Joliet, IL-IN-WI",4981,3,0.9963,19.2053,110,4.16666666666667,9.24050632911392
"Neighborhood","Ravenswood","IL","Chicago-Naperville-Joliet, IL-IN-WI",1201,3,0.974,20,106,5.83333333333333,9.24050632911392
"Neighborhood","Wrightwood Neighbors","IL","Chicago-Naperville-Joliet, IL-IN-WI",4496,3,0.9743,14.7208,108,3.05555555555556,9.24050632911392
"Neighborhood","Jefferson Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",741,3,0.9672,21.5232,105,7.77777777777778,9.24050632911392
"Neighborhood","Montclare","IL","Chicago-Naperville-Joliet, IL-IN-WI",2533,3,1,18.705,101,1.94444444444444,9.24050632911392
"Neighborhood","Near North","IL","Chicago-Naperville-Joliet, IL-IN-WI",1624,3,0.9659,12.5,103,3.61111111111111,9.24050632911392
"Neighborhood","South Austin","IL","Chicago-Naperville-Joliet, IL-IN-WI",524,3,0.919811320754717,15.625,127,8.88888888888889,9.24050632911392
"Neighborhood","Albany Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",539,3,0.9704,21.021,120.5,8.61111111111111,9.24050632911392
"Neighborhood","West Town","IL","Chicago-Naperville-Joliet, IL-IN-WI",1406,3,0.9805,17.3633,99,2.5,9.24050632911392
"Neighborhood","Sheffield Neighbors","IL","Chicago-Naperville-Joliet, IL-IN-WI",4074,3,0.9704,17.0213,105,5.27777777777778,9.24050632911392
"Neighborhood","Dunning","IL","Chicago-Naperville-Joliet, IL-IN-WI",5183,3,1,13.9241,116.5,1.11111111111111,9.24050632911392
"Neighborhood","Marquette Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",995,3,0.9981,19.8925,121.5,6.11111111111111,9.24050632911392
"Neighborhood","Buena Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",3914,3,0.9637,20.9877,129,9.72222222222222,9.24050632911392
"Neighborhood","South Loop","IL","Chicago-Naperville-Joliet, IL-IN-WI",867,3,0.9888,12.4118,113,2.22222222222222,9.24050632911392
"Neighborhood","West Rogers Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",405,3,0.9647,12.3377,104.5,3.88888888888889,9.24050632911392
"Neighborhood","Lake View East","IL","Chicago-Naperville-Joliet, IL-IN-WI",809,3,0.9696,19.5618,110,8.05555555555556,9.24050632911392
"Neighborhood","Gold  Coast","IL","Chicago-Naperville-Joliet, IL-IN-WI",1018,3,0.9572,16.1826,135,9.44444444444444,9.24050632911392
"Neighborhood","Rogers Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",536,3,0.9718,16.7064,118,6.66666666666667,9.24050632911392
"Neighborhood","West Lawn","IL","Chicago-Naperville-Joliet, IL-IN-WI",911,3,0.9725,17.7885,97,3.33333333333333,9.24050632911392
"Neighborhood","Portage Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",712,3,0.9779,23.3463,97,4.72222222222222,9.24050632911392
"Neighborhood","Park West","IL","Chicago-Naperville-Joliet, IL-IN-WI",3677,3,0.9741,15.4867,113,4.44444444444444,9.24050632911392
"Neighborhood","Near East Side","IL","Chicago-Naperville-Joliet, IL-IN-WI",5480,3,0.9715,12.963,118,5,9.24050632911392
"Neighborhood","Logan Square","IL","Chicago-Naperville-Joliet, IL-IN-WI",274,3,0.9737,17.5799,95,2.77777777777778,9.24050632911392
"Neighborhood","Roscoe Village","IL","Chicago-Naperville-Joliet, IL-IN-WI",4331,3,0.9758,14.876,99,0.555555555555556,9.24050632911392
"Neighborhood","Lake View","IL","Chicago-Naperville-Joliet, IL-IN-WI",585,3,0.9686,21.3964,106,8.33333333333333,9.24050632911392
"Neighborhood","Edison Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",3998,3,0.9574,18.8312,88,5.55555555555556,9.24050632911392
"Neighborhood","Garfield Ridge","IL","Chicago-Naperville-Joliet, IL-IN-WI",1187,3,0.965,20.4651,94,6.38888888888889,9.24050632911392
"Neighborhood","Old Town","IL","Chicago-Naperville-Joliet, IL-IN-WI",4108,3,0.9837,15.9091,102,0.833333333333333,9.24050632911392
"Neighborhood","Galewood","IL","Chicago-Naperville-Joliet, IL-IN-WI",2864,3,1,15.3846,108.5,1.66666666666667,9.24050632911392
"Neighborhood","Cragin","IL","Chicago-Naperville-Joliet, IL-IN-WI",800,3,0.9604,13.8158,112,6.94444444444444,9.24050632911392
"Neighborhood","West Loop Gate","IL","Chicago-Naperville-Joliet, IL-IN-WI",5443,3,0.9929,17.3554,98.5,1.38888888888889,9.24050632911392
"Neighborhood","Edgewater Beach","IL","Chicago-Naperville-Joliet, IL-IN-WI",944,3,0.9514,20.0508,110,9.16666666666667,9.24050632911392
"Neighborhood","Bucktown","IL","Chicago-Naperville-Joliet, IL-IN-WI",2138,3,0.9715,18.9266,111,7.22222222222222,9.24050632911392
"Neighborhood","Near West Side","IL","Chicago-Naperville-Joliet, IL-IN-WI",3092,3,0.9828,14.3969,97.5,0.277777777777778,9.24050632911392
"Neighborhood","South Shore","IL","Chicago-Naperville-Joliet, IL-IN-WI",703,3,0.9198,19.2429,145,10,9.24050632911392
"Neighborhood","Lincoln Park","IL","Chicago-Naperville-Joliet, IL-IN-WI",2969,3,0.961,16.7315,107,7.5,9.24050632911392
"Neighborhood","Powers","CO","Colorado Springs, CO",890,66,0.9909,15.0838,67,2,1.89873417721519
"Neighborhood","East Colorado Springs","CO","Colorado Springs, CO",488,66,0.9877,11.2903,70,3,1.89873417721519
"Neighborhood","Southwest Colorado Springs","CO","Colorado Springs, CO",924,66,0.9776,14.7239,90,9,1.89873417721519
"Neighborhood","Central Colorado Springs","CO","Colorado Springs, CO",507,66,0.9857,15.4294,68,4,1.89873417721519
"Neighborhood","Briargate","CO","Colorado Springs, CO",721,66,0.9851,16.5939,83,8,1.89873417721519
"Neighborhood","Northwest Colorado Springs","CO","Colorado Springs, CO",1219,66,0.983,18.2648,80.5,10,1.89873417721519
"Neighborhood","Southeast Colorado Springs","CO","Colorado Springs, CO",462,66,0.9937,10.453,66,1,1.89873417721519
"Neighborhood","Northeast Colorado Springs","CO","Colorado Springs, CO",505,66,0.9815,13.8763,74,6,1.89873417721519
"Neighborhood","West Colorado Springs","CO","Colorado Springs, CO",2849,66,0.9741,10.5263,69.5,5,1.89873417721519
"Neighborhood","Old Colorado City","CO","Colorado Springs, CO",2320,66,0.9765,16.309,69,7,1.89873417721519
"Neighborhood","Bluffview","TX","Dallas-Fort Worth-Arlington, TX",2931,4,0.8615,10.7477,70.5,8.42105263157895,0.759493670886076
"Neighborhood","Heritage","TX","Dallas-Fort Worth-Arlington, TX",4700,4,0.9336,7.3892,69,6.84210526315789,0.759493670886076
"Neighborhood","East","TX","Dallas-Fort Worth-Arlington, TX",239,4,0.9832,12.7036,58,4.73684210526316,0.759493670886076
"Neighborhood","Southwest Dallas","TX","Dallas-Fort Worth-Arlington, TX",224,4,1.0064,14.3451,66,2.63157894736842,0.759493670886076
"Neighborhood","North Dallas","TX","Dallas-Fort Worth-Arlington, TX",770,4,0.8158,16.7496,81,10,0.759493670886076
"Neighborhood","Oak Lawn","TX","Dallas-Fort Worth-Arlington, TX",651,4,0.8629,13.0779,68,8.94736842105263,0.759493670886076
"Neighborhood","Southeast","TX","Dallas-Fort Worth-Arlington, TX",281,4,1.0256,6.2842,52.5,1.05263157894737,0.759493670886076
"Neighborhood","Winnetka Heights","TX","Dallas-Fort Worth-Arlington, TX",492,4,1.0458,13.0435,72,3.68421052631579,0.759493670886076
"Neighborhood","Far North","TX","Dallas-Fort Worth-Arlington, TX",113,4,0.9296,13.691,52,5.78947368421053,0.759493670886076
"Neighborhood","North","TX","Dallas-Fort Worth-Arlington, TX",796,4,0.99,13.1048,85,7.36842105263158,0.759493670886076
"Neighborhood","Southwest","TX","Dallas-Fort Worth-Arlington, TX",640,4,1.0042,11.4,55,1.57894736842105,0.759493670886076
"Neighborhood","Wedgwood","TX","Dallas-Fort Worth-Arlington, TX",2746,4,0.9898,20,75,9.47368421052632,0.759493670886076
"Neighborhood","M Streets","TX","Dallas-Fort Worth-Arlington, TX",982,4,0.954,11.9289,58,4.21052631578947,0.759493670886076
"Neighborhood","Southeast Dallas","TX","Dallas-Fort Worth-Arlington, TX",140,4,0.99,10.6236,69,5.26315789473684,0.759493670886076
"Neighborhood","Park Glen","TX","Dallas-Fort Worth-Arlington, TX",3824,4,1.0339,6.4,46,0.526315789473684,0.759493670886076
"Neighborhood","Preston Hollow","TX","Dallas-Fort Worth-Arlington, TX",292,4,0.9446,17.1965,61,7.89473684210526,0.759493670886076
"Neighborhood","Northeast Dallas","TX","Dallas-Fort Worth-Arlington, TX",56,4,0.9527,15.3516,57,6.31578947368421,0.759493670886076
"Neighborhood","West","TX","Dallas-Fort Worth-Arlington, TX",337,4,0.9968,13.8675,60.5,3.15789473684211,0.759493670886076
"Neighborhood","Villages of Woodland Springs","TX","Dallas-Fort Worth-Arlington, TX",3982,4,0.9974,12.0482,56,2.10526315789474,0.759493670886076
"Neighborhood","Delmar Parkway","CO","Denver-Aurora, CO",2922,20,1,9.4737,50,2.5,0.253164556962025
"Neighborhood","Washington Park","CO","Denver-Aurora, CO",5188,20,0.9788,12.5,74,9.54545454545454,0.253164556962025
"Neighborhood","Gateway - Green Valley Ranch","CO","Denver-Aurora, CO",1097,20,1,6.3898,54,2.04545454545455,0.253164556962025
"Neighborhood","South Park Hill","CO","Denver-Aurora, CO",4783,20,0.9933,17.9775,55,6.36363636363636,0.253164556962025
"Neighborhood","Marston","CO","Denver-Aurora, CO",3898,20,0.9908,5.5172,49,1.81818181818182,0.253164556962025
"Neighborhood","Union Station","CO","Denver-Aurora, CO",5588,20,0.9847,12.8205,75,8.86363636363636,0.253164556962025
"Neighborhood","Mission Viejo","CO","Denver-Aurora, CO",5181,20,1,7.8947,48,1.36363636363636,0.253164556962025
"Neighborhood","Washington Park West","CO","Denver-Aurora, CO",5311,20,0.9976,13.3333,56,5.68181818181818,0.253164556962025
"Neighborhood","Indian Creek","CO","Denver-Aurora, CO",5648,20,0.9913,7.1429,47,1.59090909090909,0.253164556962025
"Neighborhood","Central Business District","CO","Denver-Aurora, CO",5636,20,0.9904,8.1395,71.5,6.13636363636364,0.253164556962025
"Neighborhood","North Aurora","CO","Denver-Aurora, CO",2026,20,1.0002,8.2474,55.5,3.18181818181818,0.253164556962025
"Neighborhood","Meadow Hills","CO","Denver-Aurora, CO",5428,20,1.004,13.253,51,2.95454545454545,0.253164556962025
"Neighborhood","Windsor","CO","Denver-Aurora, CO",3654,20,0.9857,5.6452,46,2.72727272727273,0.253164556962025
"Neighborhood","Sloan Lake","CO","Denver-Aurora, CO",5125,20,0.9853,21.1538,63,9.31818181818182,0.253164556962025
"Neighborhood","North Park Hill","CO","Denver-Aurora, CO",4602,20,0.9902,11.3821,61,6.81818181818182,0.253164556962025
"Neighborhood","Stapleton","CO","Denver-Aurora, CO",5626,20,0.9872,9.0196,62.5,6.59090909090909,0.253164556962025
"Neighborhood","Hampden","CO","Denver-Aurora, CO",1859,20,0.9861,8.1897,53,5,0.253164556962025
"Neighborhood","Tallyn's Reach","CO","Denver-Aurora, CO",5594,20,0.9858,15.873,76,9.09090909090909,0.253164556962025
"Neighborhood","Five Points","CO","Denver-Aurora, CO",3519,20,0.992,6.0976,69,4.54545454545455,0.253164556962025
"Neighborhood","Saddle Rock Golf Club","CO","Denver-Aurora, CO",5351,20,0.991,16.2393,68,7.5,0.253164556962025
"Neighborhood","Washington Virginia Vale","CO","Denver-Aurora, CO",3416,20,0.9902,8.2645,52,3.86363636363636,0.253164556962025
"Neighborhood","Montclair","CO","Denver-Aurora, CO",5460,20,0.9866,15.5556,61,8.18181818181818,0.253164556962025
"Neighborhood","University","CO","Denver-Aurora, CO",4518,20,0.9878,9.0909,53,5.45454545454545,0.253164556962025
"Neighborhood","Congress Park","CO","Denver-Aurora, CO",4272,20,0.9891,8.3333,52.5,4.09090909090909,0.253164556962025
"Neighborhood","Harvey Park","CO","Denver-Aurora, CO",3785,20,1.0027,6.4516,46.5,0.227272727272727,0.253164556962025
"Neighborhood","Montbello","CO","Denver-Aurora, CO",764,20,1,7.7295,57,3.40909090909091,0.253164556962025
"Neighborhood","East Colfax","CO","Denver-Aurora, CO",4243,20,0.9971,13.3929,54,5.22727272727273,0.253164556962025
"Neighborhood","Berkeley","CO","Denver-Aurora, CO",4871,20,0.9806,11.7647,57,8.63636363636364,0.253164556962025
"Neighborhood","Speer","CO","Denver-Aurora, CO",4031,20,0.9811,11.039,53,7.27272727272727,0.253164556962025
"Neighborhood","Hampden South","CO","Denver-Aurora, CO",2977,20,0.9822,9.9415,60,7.72727272727273,0.253164556962025
"Neighborhood","Highland","CO","Denver-Aurora, CO",4772,20,0.9841,11.6959,67,8.40909090909091,0.253164556962025
"Neighborhood","Northeast Park Hill","CO","Denver-Aurora, CO",4972,20,1,9.3023,53.5,3.63636363636364,0.253164556962025
"Neighborhood","Baker","CO","Denver-Aurora, CO",5524,20,0.981012658227848,8.6207,56,7.04545454545455,0.253164556962025
"Neighborhood","Aurora Highlands","CO","Denver-Aurora, CO",3940,20,1.0023,5.8333,51,0.681818181818182,0.253164556962025
"Neighborhood","Heather Gardens","CO","Denver-Aurora, CO",5482,20,0.9968,3.5294,51.5,0.909090909090909,0.253164556962025
"Neighborhood","East Ridge - Ptarmigan Park","CO","Denver-Aurora, CO",5476,20,0.9989,4.6875,52.5,1.13636363636364,0.253164556962025
"Neighborhood","Sunnyside","CO","Denver-Aurora, CO",4479,20,0.9888,16.1905,49.5,5.90909090909091,0.253164556962025
"Neighborhood","Cherry Creek","CO","Denver-Aurora, CO",5439,20,0.9664,11.0526,85,9.77272727272727,0.253164556962025
"Neighborhood","West Highland","CO","Denver-Aurora, CO",4709,20,0.9839,14.8649,55,7.95454545454545,0.253164556962025
"Neighborhood","Carriage Place","CO","Denver-Aurora, CO",4953,20,0.9967,5.4945,44,0.454545454545455,0.253164556962025
"Neighborhood","Fort Logan","CO","Denver-Aurora, CO",4828,20,0.9984,9.6154,57,4.31818181818182,0.253164556962025
"Neighborhood","Bear Valley","CO","Denver-Aurora, CO",4707,20,0.993,5.2632,53,2.27272727272727,0.253164556962025
"Neighborhood","Capitol Hill","CO","Denver-Aurora, CO",2887,20,0.9894,7.2917,56,4.77272727272727,0.253164556962025
"Neighborhood","University Park","CO","Denver-Aurora, CO",5072,20,0.975715524718127,16.3462,74.5,10,0.253164556962025
"Neighborhood","Loretto","FL","Jacksonville, FL",5085,35,0.9849,11.4943,83,1.66666666666667,6.64556962025316
"Neighborhood","Sandalwood","FL","Jacksonville, FL",2153,35,1,14,88.5,0.833333333333333,6.64556962025316
"Neighborhood","Murray Hill","FL","Jacksonville, FL",4545,35,0.9735,16.6667,113.5,8.33333333333333,6.64556962025316
"Neighborhood","Del Rio","FL","Jacksonville, FL",3809,35,0.9852,17.0068,83,2.5,6.64556962025316
"Neighborhood","Greenland","FL","Jacksonville, FL",4679,35,0.9803,25.8065,96,9.16666666666667,6.64556962025316
"Neighborhood","Mandarin","FL","Jacksonville, FL",4378,35,0.9693,20.9302,101.5,10,6.64556962025316
"Neighborhood","Beach Haven","FL","Jacksonville, FL",2126,35,0.9678,16.7539,96,7.5,6.64556962025316
"Neighborhood","Golden Glades - The Woods","FL","Jacksonville, FL",2157,35,0.9724,15.534,76,4.16666666666667,6.64556962025316
"Neighborhood","Girvin","FL","Jacksonville, FL",5268,35,0.981033355134075,15.9091,103,5.83333333333333,6.64556962025316
"Neighborhood","Goodby's Creek","FL","Jacksonville, FL",5604,35,0.9985,22.2222,81,3.33333333333333,6.64556962025316
"Neighborhood","Jacksonville Heights","FL","Jacksonville, FL",3470,35,0.964,13.3333,92,6.66666666666667,6.64556962025316
"Neighborhood","East Arlington","FL","Jacksonville, FL",2284,35,0.9934,21.8182,89,5,6.64556962025316
"Neighborhood","Summerlin South","NV","Las Vegas-Paradise, NV",1036,27,0.9716,16.1525,79.5,9.21052631578947,2.15189873417722
"Neighborhood","Buffalo","NV","Las Vegas-Paradise, NV",2311,27,0.9776,16.5919,79,8.68421052631579,2.15189873417722
"Neighborhood","Gibson Springs","NV","Las Vegas-Paradise, NV",3532,27,0.9793,14.486,70,4.73684210526316,2.15189873417722
"Neighborhood","Sunrise","NV","Las Vegas-Paradise, NV",2024,27,1,9.8485,116,1.84210526315789,2.15189873417722
